8001 51
0.65000	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	-64.98314	
0.67500	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	-64.98256	
0.70000	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	-64.98200	
0.72500	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	-64.98143	
0.75000	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	-64.98087	
0.77500	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	-64.98032	
0.80000	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	-64.97977	
0.82500	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	-64.97923	
0.85000	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	-64.97869	
0.87500	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	-64.97815	
0.90000	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	-64.97762	
0.92500	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	-64.97710	
0.95000	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	-64.97658	
0.97500	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	-64.97606	
1.00000	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	-64.97555	
1.02500	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	-64.97504	
1.05000	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	-64.97454	
1.07500	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	-64.97404	
1.10000	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	-64.97355	
