8001 5
1.22500	-61.86550	-61.86550	-61.86550	-61.86550	
1.25000	-61.81323	-61.81323	-61.81323	-61.81323	
1.27500	-61.76139	-61.76139	-61.76139	-61.76139	
1.30000	-61.70995	-61.70995	-61.70995	-61.70995	
1.32500	-61.65891	-61.65891	-61.65891	-61.65891	
1.35000	-61.60829	-61.60829	-61.60829	-61.60829	
1.37500	-61.55806	-61.55806	-61.55806	-61.55806	
1.40000	-61.50823	-61.50823	-61.50823	-61.50823	
1.42500	-61.45880	-61.45880	-61.45880	-61.45880	
1.45000	-61.40976	-61.40976	-61.40976	-61.40976	
1.47500	-61.36110	-61.36110	-61.36110	-61.36110	
1.50000	-61.31284	-61.31284	-61.31284	-61.31284	
1.52500	-61.26496	-61.26496	-61.26496	-61.26496	
1.55000	-61.21746	-61.21746	-61.21746	-61.21746	
1.57500	-61.17034	-61.17034	-61.17034	-61.17034	
1.60000	-61.12360	-61.12360	-61.12360	-61.12360	
1.62500	-61.07723	-61.07723	-61.07723	-61.07723	
1.65000	-61.03123	-61.03123	-61.03123	-61.03123	
1.67500	-60.98560	-60.98560	-60.98560	-60.98560	
1.70000	-60.94033	-60.94033	-60.94033	-60.94033	
1.72500	-60.89543	-60.89543	-60.89543	-60.89543	
1.75000	-60.85089	-60.85089	-60.85089	-60.85089	
1.77500	-60.80671	-60.80671	-60.80671	-60.80671	
1.80000	-60.76288	-60.76288	-60.76288	-60.76288	
1.82500	-60.71940	-60.71940	-60.71940	-60.71940	
1.85000	-60.67628	-60.67628	-60.67628	-60.67628	
1.87500	-60.63350	-60.63350	-60.63350	-60.63350	
1.90000	-60.59107	-60.59107	-60.59107	-60.59107	
1.92500	-60.54898	-60.54898	-60.54898	-60.54898	
1.95000	-60.50724	-60.50724	-60.50724	-60.50724	
1.97500	-60.46583	-60.46583	-60.46583	-60.46583	
2.00000	-60.42475	-60.42475	-60.42475	-60.42475	
2.02500	-60.38401	-60.38401	-60.38401	-60.38401	
2.05000	-60.34360	-60.34360	-60.34360	-60.34360	
2.07500	-60.30352	-60.30352	-60.30352	-60.30352	
2.10000	-60.26377	-60.26377	-60.26377	-60.26377	
2.12500	-60.22434	-60.22434	-60.22434	-60.22434	
2.15000	-60.18523	-60.18523	-60.18523	-60.18523	
2.17500	-60.14645	-60.14645	-60.14645	-60.14645	
2.20000	-60.10798	-60.10798	-60.10798	-60.10798	
2.22500	-60.06982	-60.06982	-60.06982	-60.06982	
2.25000	-60.03198	-60.03198	-60.03198	-60.03198	
2.27500	-59.99445	-59.99445	-59.99445	-59.99445	
2.30000	-59.95723	-59.95723	-59.95723	-59.95723	
2.32500	-59.92031	-59.92031	-59.92031	-59.92031	
2.35000	-59.88370	-59.88370	-59.88370	-59.88370	
2.37500	-59.84739	-59.84739	-59.84739	-59.84739	
2.40000	-59.81138	-59.81138	-59.81138	-59.81138	
2.42500	-59.77567	-59.77567	-59.77567	-59.77567	
2.45000	-59.74025	-59.74025	-59.74025	-59.74025	
2.47500	-59.70513	-59.70513	-59.70513	-59.70513	
2.50000	-59.67030	-59.67030	-59.67030	-59.67030	
2.52500	-59.63576	-59.63576	-59.63576	-59.63576	
2.55000	-59.60151	-59.60151	-59.60151	-59.60151	
2.57500	-59.56754	-59.56754	-59.56754	-59.56754	
2.60000	-59.53386	-59.53386	-59.53386	-59.53386	
2.62500	-59.50046	-59.50046	-59.50046	-59.50046	
2.65000	-59.46734	-59.46734	-59.46734	-59.46734	
2.67500	-59.43449	-59.43449	-59.43449	-59.43449	
2.70000	-59.40192	-59.40192	-59.40192	-59.40192	
2.72500	-59.36963	-59.36963	-59.36963	-59.36963	
2.75000	-59.33761	-59.33761	-59.33761	-59.33761	
2.77500	-59.30586	-59.30586	-59.30586	-59.30586	
2.80000	-59.27437	-59.27437	-59.27437	-59.27437	
2.82500	-59.24316	-59.24316	-59.24316	-59.24316	
2.85000	-59.21220	-59.21220	-59.21220	-59.21220	
2.87500	-59.18152	-59.18152	-59.18152	-59.18152	
2.90000	-59.15109	-59.15109	-59.15109	-59.15109	
2.92500	-59.12092	-59.12092	-59.12092	-59.12092	
2.95000	-59.09100	-59.09100	-59.09100	-59.09100	
2.97500	-59.06135	-59.06135	-59.06135	-59.06135	
3.00000	-59.03194	-59.03194	-59.03194	-59.03194	
3.02500	-59.00279	-59.00279	-59.00279	-59.00279	
3.05000	-58.97389	-58.97389	-58.97389	-58.97389	
3.07500	-58.94524	-58.94524	-58.94524	-58.94524	
3.10000	-58.91683	-58.91683	-58.91683	-58.91683	
3.12500	-58.88867	-58.88867	-58.88867	-58.88867	
3.15000	-58.86075	-58.86075	-58.86075	-58.86075	
3.17500	-58.83308	-58.83308	-58.83308	-58.83308	
3.20000	-58.80564	-58.80564	-58.80564	-58.80564	
3.22500	-58.77844	-58.77844	-58.77844	-58.77844	
3.25000	-58.75148	-58.75148	-58.75148	-58.75148	
3.27500	-58.72476	-58.72476	-58.72476	-58.72476	
3.30000	-58.69826	-58.69826	-58.69826	-58.69826	
3.32500	-58.67200	-58.67200	-58.67200	-58.67200	
3.35000	-58.64597	-58.64597	-58.64597	-58.64597	
3.37500	-58.62017	-58.62017	-58.62017	-58.62017	
3.40000	-58.59459	-58.59459	-58.59459	-58.59459	
3.42500	-58.56924	-58.56924	-58.56924	-58.56924	
3.45000	-58.54411	-58.54411	-58.54411	-58.54411	
3.47500	-58.51921	-58.51921	-58.51921	-58.51921	
3.50000	-58.49452	-58.49452	-58.49452	-58.49452	
3.52500	-58.47006	-58.47006	-58.47006	-58.47006	
3.55000	-58.44581	-58.44581	-58.44581	-58.44581	
3.57500	-58.42178	-58.42178	-58.42178	-58.42178	
3.60000	-58.39796	-58.39796	-58.39796	-58.39796	
3.62500	-58.37436	-58.37436	-58.37436	-58.37436	
3.65000	-58.35096	-58.35096	-58.35096	-58.35096	
3.67500	-58.32778	-58.32778	-58.32778	-58.32778	
3.70000	-58.30481	-58.30481	-58.30481	-58.30481	
3.72500	-58.28204	-58.28204	-58.28204	-58.28204	
3.75000	-58.25948	-58.25948	-58.25948	-58.25948	
3.77500	-58.23712	-58.23712	-58.23712	-58.23712	
3.80000	-58.21497	-58.21497	-58.21497	-58.21497	
3.82500	-58.19302	-58.19302	-58.19302	-58.19302	
3.85000	-58.17126	-58.17126	-58.17126	-58.17126	
3.87500	-58.14971	-58.14971	-58.14971	-58.14971	
3.90000	-58.12835	-58.12835	-58.12835	-58.12835	
3.92500	-58.10719	-58.10719	-58.10719	-58.10719	
3.95000	-58.08622	-58.08622	-58.08622	-58.08622	
3.97500	-58.06545	-58.06545	-58.06545	-58.06545	
4.00000	-58.04487	-58.04487	-58.04487	-58.04487	
4.02500	-58.02448	-58.02448	-58.02448	-58.02448	
4.05000	-58.00428	-58.00428	-58.00428	-58.00428	
4.07500	-57.98426	-57.98426	-57.98426	-57.98426	
4.10000	-57.96443	-57.96443	-57.96443	-57.96443	
4.12500	-57.94479	-57.94479	-57.94479	-57.94479	
4.15000	-57.92533	-57.92533	-57.92533	-57.92533	
4.17500	-57.90606	-57.90606	-57.90606	-57.90606	
4.20000	-57.88696	-57.88696	-57.88696	-57.88696	
4.22500	-57.86805	-57.86805	-57.86805	-57.86805	
4.25000	-57.84931	-57.84931	-57.84931	-57.84931	
4.27500	-57.83075	-57.83075	-57.83075	-57.83075	
4.30000	-57.81237	-57.81237	-57.81237	-57.81237	
4.32500	-57.79416	-57.79416	-57.79416	-57.79416	
4.35000	-57.77612	-57.77612	-57.77612	-57.77612	
4.37500	-57.75826	-57.75826	-57.75826	-57.75826	
4.40000	-57.74057	-57.74057	-57.74057	-57.74057	
4.42500	-57.72305	-57.72305	-57.72305	-57.72305	
4.45000	-57.70570	-57.70570	-57.70570	-57.70570	
4.47500	-57.68852	-57.68852	-57.68852	-57.68852	
4.50000	-57.67150	-57.67150	-57.67150	-57.67150	
4.52500	-57.65465	-57.65465	-57.65465	-57.65465	
4.55000	-57.63796	-57.63796	-57.63796	-57.63796	
4.57500	-57.62143	-57.62143	-57.62143	-57.62143	
4.60000	-57.60507	-57.60507	-57.60507	-57.60507	
4.62500	-57.58886	-57.58886	-57.58886	-57.58886	
4.65000	-57.57282	-57.57282	-57.57282	-57.57282	
4.67500	-57.55694	-57.55694	-57.55694	-57.55694	
4.70000	-57.54121	-57.54121	-57.54121	-57.54121	
4.72500	-57.52564	-57.52564	-57.52564	-57.52564	
4.75000	-57.51022	-57.51022	-57.51022	-57.51022	
4.77500	-57.49495	-57.49495	-57.49495	-57.49495	
4.80000	-57.47984	-57.47984	-57.47984	-57.47984	
4.82500	-57.46489	-57.46489	-57.46489	-57.46489	
4.85000	-57.45008	-57.45008	-57.45008	-57.45008	
4.87500	-57.43542	-57.43542	-57.43542	-57.43542	
4.90000	-57.42091	-57.42091	-57.42091	-57.42091	
4.92500	-57.40654	-57.40654	-57.40654	-57.40654	
4.95000	-57.39233	-57.39233	-57.39233	-57.39233	
4.97500	-57.37826	-57.37826	-57.37826	-57.37826	
5.00000	-57.36433	-57.36433	-57.36433	-57.36433	
5.02500	-57.35054	-57.35054	-57.35054	-57.35054	
5.05000	-57.33690	-57.33690	-57.33690	-57.33690	
5.07500	-57.32340	-57.32340	-57.32340	-57.32340	
5.10000	-57.31004	-57.31004	-57.31004	-57.31004	
5.12500	-57.29682	-57.29682	-57.29682	-57.29682	
5.15000	-57.28373	-57.28373	-57.28373	-57.28373	
5.17500	-57.27078	-57.27078	-57.27078	-57.27078	
5.20000	-57.25797	-57.25797	-57.25797	-57.25797	
5.22500	-57.24530	-57.24530	-57.24530	-57.24530	
5.25000	-57.23275	-57.23275	-57.23275	-57.23275	
5.27500	-57.22035	-57.22035	-57.22035	-57.22035	
5.30000	-57.20807	-57.20807	-57.20807	-57.20807	
5.32500	-57.19592	-57.19592	-57.19592	-57.19592	
5.35000	-57.18391	-57.18391	-57.18391	-57.18391	
5.37500	-57.17202	-57.17202	-57.17202	-57.17202	
5.40000	-57.16026	-57.16026	-57.16026	-57.16026	
5.42500	-57.14863	-57.14863	-57.14863	-57.14863	
5.45000	-57.13712	-57.13712	-57.13712	-57.13712	
5.47500	-57.12575	-57.12575	-57.12575	-57.12575	
5.50000	-57.11449	-57.11449	-57.11449	-57.11449	
5.52500	-57.10336	-57.10336	-57.10336	-57.10336	
5.55000	-57.09235	-57.09235	-57.09235	-57.09235	
5.57500	-57.08146	-57.08146	-57.08146	-57.08146	
5.60000	-57.07070	-57.07070	-57.07070	-57.07070	
5.62500	-57.06005	-57.06005	-57.06005	-57.06005	
5.65000	-57.04952	-57.04952	-57.04952	-57.04952	
5.67500	-57.03911	-57.03911	-57.03911	-57.03911	
5.70000	-57.02882	-57.02882	-57.02882	-57.02882	
5.72500	-57.01865	-57.01865	-57.01865	-57.01865	
5.75000	-57.00859	-57.00859	-57.00859	-57.00859	
5.77500	-56.99864	-56.99864	-56.99864	-56.99864	
5.80000	-56.98881	-56.98881	-56.98881	-56.98881	
5.82500	-56.97909	-56.97909	-56.97909	-56.97909	
5.85000	-56.96948	-56.96948	-56.96948	-56.96948	
5.87500	-56.95999	-56.95999	-56.95999	-56.95999	
5.90000	-56.95060	-56.95060	-56.95060	-56.95060	
5.92500	-56.94132	-56.94132	-56.94132	-56.94132	
5.95000	-56.93216	-56.93216	-56.93216	-56.93216	
5.97500	-56.92310	-56.92310	-56.92310	-56.92310	
6.00000	-56.91415	-56.91415	-56.91415	-56.91415	
6.02500	-56.90530	-56.90530	-56.90530	-56.90530	
6.05000	-56.89656	-56.89656	-56.89656	-56.89656	
6.07500	-56.88792	-56.88792	-56.88792	-56.88792	
6.10000	-56.87939	-56.87939	-56.87939	-56.87939	
6.12500	-56.87096	-56.87096	-56.87096	-56.87096	
6.15000	-56.86263	-56.86263	-56.86263	-56.86263	
6.17500	-56.85440	-56.85440	-56.85440	-56.85440	
6.20000	-56.84628	-56.84628	-56.84628	-56.84628	
6.22500	-56.83825	-56.83825	-56.83825	-56.83825	
6.25000	-56.83032	-56.83032	-56.83032	-56.83032	
6.27500	-56.82249	-56.82249	-56.82249	-56.82249	
6.30000	-56.81476	-56.81476	-56.81476	-56.81476	
6.32500	-56.80713	-56.80713	-56.80713	-56.80713	
6.35000	-56.79959	-56.79959	-56.79959	-56.79959	
6.37500	-56.79215	-56.79215	-56.79215	-56.79215	
6.40000	-56.78480	-56.78480	-56.78480	-56.78480	
6.42500	-56.77754	-56.77754	-56.77754	-56.77754	
6.45000	-56.77038	-56.77038	-56.77038	-56.77038	
6.47500	-56.76331	-56.76331	-56.76331	-56.76331	
6.50000	-56.75633	-56.75633	-56.75633	-56.75633	
6.52500	-56.74944	-56.74944	-56.74944	-56.74944	
6.55000	-56.74264	-56.74264	-56.74264	-56.74264	
6.57500	-56.73593	-56.73593	-56.73593	-56.73593	
6.60000	-56.72931	-56.72931	-56.72931	-56.72931	
6.62500	-56.72277	-56.72277	-56.72277	-56.72277	
6.65000	-56.71633	-56.71633	-56.71633	-56.71633	
6.67500	-56.70997	-56.70997	-56.70997	-56.70997	
6.70000	-56.70369	-56.70369	-56.70369	-56.70369	
6.72500	-56.69751	-56.69751	-56.69751	-56.69751	
6.75000	-56.69140	-56.69140	-56.69140	-56.69140	
6.77500	-56.68538	-56.68538	-56.68538	-56.68538	
6.80000	-56.67944	-56.67944	-56.67944	-56.67944	
6.82500	-56.67359	-56.67359	-56.67359	-56.67359	
6.85000	-56.66781	-56.66781	-56.66781	-56.66781	
6.87500	-56.66212	-56.66212	-56.66212	-56.66212	
6.90000	-56.65651	-56.65651	-56.65651	-56.65651	
6.92500	-56.65097	-56.65097	-56.65097	-56.65097	
6.95000	-56.64552	-56.64552	-56.64552	-56.64552	
6.97500	-56.64014	-56.64014	-56.64014	-56.64014	
7.00000	-56.63484	-56.63484	-56.63484	-56.63484	
7.02500	-56.62962	-56.62962	-56.62962	-56.62962	
7.05000	-56.62448	-52.76421	-56.62448	-56.62448	
7.07500	-56.61941	-44.97537	-56.61941	-56.61941	
7.10000	-56.61441	-37.16203	-56.61441	-56.61441	
7.12500	-56.60949	-29.42055	-56.60949	-56.60949	
7.15000	-56.60465	-21.74422	-56.60465	-56.60465	
7.17500	-56.59987	-14.13179	-56.59987	-56.59987	
7.20000	-56.59517	-6.58343	-56.59517	-56.59517	
7.22500	-56.59054	0.90028	-56.59054	-56.59054	
7.25000	-56.58599	8.31843	-56.58599	-56.58599	
7.27500	-56.58150	15.66966	-56.58150	-56.58150	
7.30000	-56.57708	22.95209	-56.57708	-56.57708	
7.32500	-56.57274	30.16321	-56.57274	-56.57274	
7.35000	-56.56846	37.29990	-56.56846	-56.56846	
7.37500	-56.56425	44.35848	-56.56425	-56.56425	
7.40000	-56.56011	51.33478	-56.56011	-56.56011	
7.42500	-56.55603	58.22423	-56.55603	-56.55603	
7.45000	-56.55202	65.02192	-56.55202	-56.55202	
7.47500	-56.54808	71.72269	-56.54808	-56.54808	
7.50000	-56.54420	78.32107	-56.54420	-56.54420	
7.52500	-56.54039	84.81132	-56.54039	-56.54039	
7.55000	-56.53664	86.18327	-56.53664	-56.53664	
7.57500	-56.53296	82.36853	-56.53296	-56.53296	
7.60000	-56.52934	78.43824	-56.52934	-56.52934	
7.62500	-56.52578	74.52022	-56.52578	-56.52578	
7.65000	-56.52228	70.60822	-56.52228	-56.52228	
7.67500	-56.51885	66.70297	-56.51885	-56.51885	
7.70000	-56.51547	62.80690	-56.51547	-56.51547	
7.72500	-56.51216	58.92265	-56.51216	-56.51216	
7.75000	-56.50890	55.05291	-56.50890	-56.50890	
7.77500	-56.50571	51.20036	-56.50571	-56.50571	
7.80000	-56.50257	47.36765	-56.50257	-56.50257	
7.82500	-56.49949	43.55735	-56.49949	-56.49949	
7.85000	-56.49647	39.77194	-56.49647	-56.49647	
7.87500	-56.49351	36.01382	-56.49351	-56.49351	
7.90000	-56.49060	32.28526	-56.49060	-56.49060	
7.92500	-56.48775	28.58839	-56.48775	-56.48775	
7.95000	-56.48496	24.92524	-56.48496	-56.48496	
7.97500	-56.48222	21.29765	-56.48222	-56.48222	
8.00000	-56.47953	17.70735	-56.47953	-56.47953	
8.02500	-56.47690	14.15589	-56.47690	-56.47690	
8.05000	-56.47432	11.79424	-56.47432	-56.47432	
8.07500	-56.47180	10.63359	-56.47180	-56.47180	
8.10000	-56.46933	9.50478	-56.46933	-56.46933	
8.12500	-56.46691	8.37941	-56.46691	-56.46691	
8.15000	-56.46454	7.26001	-56.46454	-56.46454	
8.17500	-56.46222	6.14751	-56.46222	-56.46222	
8.20000	-56.45995	5.04244	-56.45995	-56.45995	
8.22500	-56.45774	3.94528	-56.45774	-56.45774	
8.25000	-56.45557	2.85646	-56.45557	-56.45557	
8.27500	-56.45345	1.77639	-56.45345	-56.45345	
8.30000	-56.45138	0.70547	-56.45138	-56.45138	
8.32500	-56.44936	-0.35595	-56.44936	-56.44936	
8.35000	-56.44739	-1.40751	-56.44739	-56.44739	
8.37500	-56.44546	-2.44890	-56.44546	-56.44546	
8.40000	-56.44358	-3.47981	-56.44358	-56.44358	
8.42500	-56.44175	-4.49998	-56.44175	-56.44175	
8.45000	-56.43996	-5.50915	-56.43996	-56.43996	
8.47500	-56.43822	-6.50709	-56.43822	-56.43822	
8.50000	-56.43652	-7.49358	-56.43652	-56.43652	
8.52500	-56.43487	-8.46843	-56.43487	-56.43487	
8.55000	-56.43326	-9.43148	-56.43326	-56.43326	
8.57500	-56.43169	-10.38256	-56.43169	-56.43169	
8.60000	-56.43017	-11.32154	-56.43017	-56.43017	
8.62500	-56.42869	-12.24831	-56.42869	-56.42869	
8.65000	-56.42726	-13.16276	-56.42726	-56.42726	
8.67500	-56.42586	-14.06480	-56.42586	-56.42586	
8.70000	-56.42451	-14.95438	-56.42451	-56.42451	
8.72500	-56.42320	-15.83143	-56.42320	-56.42320	
8.75000	-56.42193	-16.69592	-56.42193	-56.42193	
8.77500	-56.42070	-17.54781	-56.42070	-56.42070	
8.80000	-56.41951	-18.38710	-56.41951	-56.41951	
8.82500	-56.41835	-19.21379	-56.41835	-56.41835	
8.85000	-56.41724	-20.02788	-56.41724	-56.41724	
8.87500	-56.41617	-20.82940	-56.41617	-56.41617	
8.90000	-56.41513	-21.61839	-56.41513	-56.41513	
8.92500	-56.41413	-22.39487	-56.41413	-56.41413	
8.95000	-56.41317	-23.15891	-56.41317	-56.41317	
8.97500	-56.41225	-23.91057	-56.41225	-56.41225	
9.00000	-56.41136	-24.64991	-56.41136	-56.41136	
9.02500	-56.41051	-25.37701	-56.41051	-56.41051	
9.05000	-56.40970	-26.09196	-56.40970	-56.40970	
9.07500	-56.40892	-26.79484	-56.40892	-56.40892	
9.10000	-56.40817	-27.48576	-56.40817	-56.40817	
9.12500	-56.40746	-28.16481	-56.40746	-56.40746	
9.15000	-56.40679	-28.83210	-56.40679	-56.40679	
9.17500	-56.40614	-29.48775	-56.40614	-56.40614	
9.20000	-56.40554	-30.13187	-56.40554	-56.40554	
9.22500	-56.40496	-30.76458	-56.40496	-56.40496	
9.25000	-56.40442	-31.38601	-56.40442	-56.40442	
9.27500	-56.40391	-31.99628	-56.40391	-56.40391	
9.30000	-56.40343	-32.59553	-56.40343	-56.40343	
9.32500	-56.40299	-33.18390	-56.40299	-56.40299	
9.35000	-56.40257	-33.76151	-56.40257	-56.40257	
9.37500	-56.40219	-34.32850	-56.40219	-56.40219	
9.40000	-56.40184	-34.88502	-56.40184	-56.40184	
9.42500	-56.40151	-35.43120	-56.40151	-56.40151	
9.45000	-56.40122	-35.96720	-56.40122	-56.40122	
9.47500	-56.40096	-36.49314	-56.40096	-56.40096	
9.50000	-56.40072	-37.00919	-56.40072	-56.40072	
9.52500	-56.40052	-37.51547	-56.40052	-56.40052	
9.55000	-56.40034	-38.01214	-56.40034	-56.40034	
9.57500	-56.40020	-38.49934	-56.40020	-56.40020	
9.60000	-56.40008	-38.97722	-56.40008	-56.40008	
9.62500	-56.39999	-39.44592	-56.39999	-56.39999	
9.65000	-56.39992	-39.90558	-56.39992	-56.39992	
9.67500	-56.39988	-40.35636	-56.39988	-56.39988	
9.70000	-56.39987	-40.79839	-56.39987	-56.39987	
9.72500	-56.39989	-41.23182	-56.39989	-56.39989	
9.75000	-56.39993	-41.65678	-56.39993	-56.39993	
9.77500	-56.40000	-42.07342	-56.40000	-56.40000	
9.80000	-56.40009	-42.48189	-56.40009	-56.40009	
9.82500	-56.40021	-42.88231	-56.40021	-56.40021	
9.85000	-56.40035	-43.27482	-56.40035	-56.40035	
9.87500	-56.40052	-43.65957	-56.40052	-56.40052	
9.90000	-56.40071	-44.03668	-56.40071	-56.40071	
9.92500	-56.40092	-44.40630	-56.40092	-56.40092	
9.95000	-56.40116	-44.76854	-56.40116	-56.40116	
9.97500	-56.40142	-45.12355	-56.40142	-56.40142	
10.00000	-56.40171	-45.47145	-56.40171	-56.40171	
10.02500	-56.40202	-45.81236	-56.40202	-56.40202	
10.05000	-56.40235	-46.14642	-56.40235	-56.40235	
10.07500	-56.40270	-46.47375	-56.40270	-56.40270	
10.10000	-56.40307	-46.79447	-56.40307	-56.40307	
10.12500	-56.40347	-47.10871	-56.40347	-56.40347	
10.15000	-56.40388	-47.41657	-56.40388	-56.40388	
10.17500	-56.40432	-47.71818	-56.40432	-56.40432	
10.20000	-56.40478	-48.01366	-56.40478	-56.40478	
10.22500	-56.40526	-48.30311	-56.40526	-56.40526	
10.25000	-56.40576	-48.58666	-56.40576	-56.40576	
10.27500	-56.40628	-48.86441	-56.40628	-56.40628	
10.30000	-56.40682	-49.13646	-56.40682	-56.40682	
10.32500	-56.40737	-49.40294	-56.40737	-56.40737	
10.35000	-56.40795	-49.66394	-56.40795	-56.40795	
10.37500	-56.40855	-49.91957	-56.40855	-56.40855	
10.40000	-56.40916	-50.16993	-56.40916	-56.40916	
10.42500	-56.40979	-50.41511	-56.40979	-56.40979	
10.45000	-56.41045	-50.65523	-56.41045	-56.41045	
10.47500	-56.41111	-50.89038	-56.41111	-56.41111	
10.50000	-56.41180	-51.12065	-56.41180	-56.41180	
10.52500	-56.41251	-51.34613	-56.41251	-56.41251	
10.55000	-56.41323	-51.56692	-56.41323	-56.41323	
10.57500	-56.41396	-51.78312	-56.41396	-56.41396	
10.60000	-56.41472	-51.99480	-56.41472	-56.41472	
10.62500	-56.41549	-52.20206	-56.41549	-56.41549	
10.65000	-56.41628	-52.40498	-56.41628	-56.41628	
10.67500	-56.41708	-52.60365	-56.41708	-56.41708	
10.70000	-56.41790	-52.79815	-56.41790	-56.41790	
10.72500	-56.41873	-52.98856	-56.41873	-56.41873	
10.75000	-56.41958	-53.17497	-56.41958	-56.41958	
10.77500	-56.42044	-53.35744	-56.42044	-56.42044	
10.80000	-56.42132	-53.53607	-56.42132	-56.42132	
10.82500	-56.42222	-53.71091	-56.42222	-56.42222	
10.85000	-56.42312	-53.88206	-56.42312	-56.42312	
10.87500	-56.42404	-54.04957	-56.42404	-56.42404	
10.90000	-56.42498	-54.21353	-56.42498	-56.42498	
10.92500	-56.42593	-54.37400	-56.42593	-56.42593	
10.95000	-56.42689	-54.53105	-56.42689	-56.42689	
10.97500	-56.42787	-54.68475	-56.42787	-56.42787	
11.00000	-56.42886	-54.83517	-56.42886	-56.42886	
11.02500	-56.42986	-54.98236	-56.42986	-56.42986	
11.05000	-56.43087	-55.12640	-56.43087	-56.43087	
11.07500	-56.43190	-55.26735	-56.43190	-56.43190	
11.10000	-56.43294	-55.40526	-56.43294	-56.43294	
11.12500	-56.43399	-55.54019	-56.43399	-56.43399	
11.15000	-56.43505	-55.67222	-56.43505	-56.43505	
11.17500	-56.43612	-55.80138	-56.43612	-56.43612	
11.20000	-56.43721	-55.92775	-56.43721	-56.43721	
11.22500	-56.43830	-56.05137	-56.43830	-56.43830	
11.25000	-56.43941	-56.17230	-56.43941	-56.43941	
11.27500	-56.44053	-56.29059	-56.44053	-56.44053	
11.30000	-56.44166	-56.40629	-56.44166	-56.44166	
11.32500	-56.44280	-56.51946	-56.44280	-56.44280	
11.35000	-56.44395	-56.63015	-56.44395	-56.44395	
11.37500	-56.44510	-56.73840	-56.44510	-56.44510	
11.40000	-56.44627	-56.84426	-56.44627	-56.44627	
11.42500	-56.44745	-56.94778	-56.44745	-56.44745	
11.45000	-56.44864	-57.04901	-56.44864	-56.44864	
11.47500	-56.44984	-57.14798	-56.44984	-56.44984	
11.50000	-56.45105	-57.24475	-56.45105	-56.45105	
11.52500	-56.45226	-57.33936	-56.45226	-56.45226	
11.55000	-56.45349	-57.43185	-56.45349	-56.45349	
11.57500	-56.45472	-57.52226	-56.45472	-56.45472	
11.60000	-56.45596	-57.61064	-56.45596	-56.45596	
11.62500	-56.45721	-57.69701	-56.45721	-56.45721	
11.65000	-56.45847	-57.78143	-56.45847	-56.45847	
